Time (s),Injector Temp (C),NOX Pressure (PSI),Ox Tank Load Cell (kg),Thrust Load Cell (lbf),Chamber Pressure (PSI),Light Sensor (V),Nitrous Bottle (PSI),Comment
1643.008,21.49558,553.518316,-9.835078,1133.244718,401.697897,1.980694,508.920125,
1643.009,23.267495,552.861639,-9.824138,1131.080942,383.647734,1.981678,515.117536,
1643.01,23.046006,554.930173,-9.835078,1131.376003,388.898689,1.984631,511.711012,
1643.011,22.248644,555.718186,-9.856958,1131.474356,337.783971,1.968881,508.755955,
1643.012,21.49558,554.963007,-9.813198,1130.392468,365.67963,1.996772,514.542941,
1643.013,21.451282,552.861639,-9.824138,1129.507287,345.742435,2.007273,515.938385,
1643.014,22.11575,555.58685,-9.824138,1129.31058,383.811826,2.012195,508.099276,
1643.015,23.1789,553.912323,-9.846018,1130.687529,358.172413,2.00596,514.337729,
1643.016,22.470133,556.933039,-9.835078,1129.900701,394.847038,2.013507,507.935107,
1643.017,22.514431,552.894473,-9.813198,1128.031986,356.531491,1.977084,511.628927,
1643.018,23.621878,553.157144,-9.835078,1129.900701,382.170903,1.99546,509.16638,
1643.019,21.362686,552.927307,-9.824138,1129.408934,378.519849,1.984631,511.875182,
1643.02,21.805665,550.793105,-9.824138,1130.982589,348.696093,1.963303,506.211324,
1643.021,22.824516,557.721053,-9.813198,1131.57271,379.258264,1.939349,512.531861,
1643.022,23.533283,554.634668,-9.802258,1128.4254,351.649751,1.928848,511.546842,
1643.023,22.780219,553.518316,-9.835078,1130.294115,352.306119,1.924255,514.009389,
1643.024,23.666176,556.145026,-9.813198,1134.916727,357.639113,1.94788,507.31947,
1643.025,23.621878,554.339163,-9.813198,1134.523313,403.05166,1.955099,513.640007,
1643.026,21.761367,553.157144,-9.835078,1134.523313,372.489458,1.952802,506.088197,
1643.027,21.451282,554.798837,-9.824138,1136.588735,388.160273,1.972162,512.244564,
1643.028,22.95741,557.425548,-9.824138,1139.047571,393.124068,1.96724,509.33055,
1643.029,22.160048,557.294212,-9.791318,1140.916287,382.170903,1.991194,512.572903,
1643.03,23.488985,554.174994,-9.835078,1141.112994,389.349943,1.983975,509.535762,
1643.031,22.381538,555.324179,-9.835078,1139.834399,366.007815,2.006944,513.02437,
1643.032,23.710474,557.228544,-9.824138,1143.866891,363.915639,1.993819,506.252366,
1643.033,22.425835,555.455515,-9.802258,1144.850425,371.668997,1.999725,507.894064,
1643.034,21.982857,554.273495,-9.813198,1144.260304,348.819162,1.990866,514.501899,
1643.035,21.982857,554.634668,-9.835078,1145.932313,350.337014,1.979381,508.879083,
1643.036,23.223197,555.291346,-9.824138,1145.932313,356.531491,1.958052,507.688852,
1643.037,21.982857,553.485482,-9.813198,1148.587857,322.113188,1.92688,508.550743,
1643.038,22.027155,556.17786,-9.802258,1146.620788,348.12177,1.910473,510.069314,
1643.039,23.311793,553.518316,-9.846018,1144.457011,345.414251,1.90391,513.434795,
1643.04,22.603027,552.861639,-9.846018,1147.702676,339.219776,1.916051,506.498621,
1643.041,22.248644,557.261378,-9.824138,1145.83396,356.24433,1.894066,506.868003,
1643.042,21.849963,551.581118,-9.813198,1144.161951,349.393484,1.929177,515.035451,
1643.043,22.735921,555.127176,-9.824138,1146.620788,368.797382,1.936067,511.834139,
1643.044,21.229793,555.652518,-9.835078,1147.112555,377.658364,1.948208,509.987229,
1643.045,22.292942,556.046525,-9.835078,1144.850425,368.715336,1.946896,511.5058,
1643.046,22.33724,553.71532,-9.824138,1145.342193,366.089861,1.936067,511.382672,
1643.047,22.425835,552.270629,-9.846018,1141.899821,345.373228,1.961334,512.942285,
1643.048,22.735921,555.948023,-9.824138,1143.27677,363.218247,1.958052,514.009389,
1643.049,23.311793,553.321313,-9.791318,1141.899821,335.609752,1.939677,514.009389,
1643.05,23.311793,555.75102,-9.813198,1139.440985,344.101515,1.953787,509.740974,
1643.051,23.666176,556.604701,-9.824138,1137.178856,338.440339,1.934427,511.752054,
1643.052,22.558729,556.34203,-9.813198,1137.178856,367.525668,1.94624,511.5058,
1643.053,21.805665,553.157144,-9.813198,1137.965683,337.168626,1.929177,512.449776,
1643.054,23.090304,553.616818,-9.824138,1133.146365,333.189395,1.88455,509.412635,
1643.055,22.603027,554.109326,-9.813198,1129.999055,364.613031,1.911457,513.557922,
1643.056,22.780219,554.700336,-9.824138,1128.4254,351.198497,1.896035,513.927304,
1643.057,23.931964,555.422681,-9.813198,1126.163271,356.285353,1.906207,510.561823,
1643.058,23.046006,555.948023,-9.813198,1125.081383,350.911336,1.900957,512.449776,
1643.059,22.780219,552.730303,-9.824138,1122.42584,365.966792,1.910145,509.453677,
1643.06,23.134602,552.992974,-9.835078,1118.491704,351.321566,1.900301,511.916224,
1643.061,22.868814,552.927307,-9.835078,1118.196643,345.209136,1.932786,512.696031,
1643.062,23.488985,554.273495,-9.824138,1117.704876,357.269906,1.940333,507.073215,
1643.063,22.204346,551.909457,-9.824138,1115.344394,353.044534,1.944599,514.296686,
1643.064,22.381538,552.828805,-9.846018,1111.410258,375.73028,1.951162,513.845219,
1643.065,22.603027,554.536166,-9.835078,1110.820137,348.737116,1.939349,508.181361,
1643.066,22.691623,552.664636,-9.802258,1110.918491,376.79688,1.948537,508.714913,
1643.067,23.1789,552.631802,-9.813198,1111.115198,361.331187,1.931145,514.666069,
1643.068,23.311793,553.583984,-9.835078,1111.902025,365.474515,1.916379,511.300587,
1643.069,22.913112,552.598968,-9.813198,1107.869535,375.935395,1.916379,510.315569,
1643.07,22.913112,553.879489,-9.813198,1110.03331,356.203307,1.925567,514.830238,
1643.071,22.558729,550.530434,-9.813198,1110.32837,369.617844,1.905879,514.994408,
1643.072,22.248644,552.69747,-9.846018,1108.656363,341.352973,1.906535,511.5058,
1643.073,23.444687,555.061508,-9.835078,1107.574475,362.31574,1.895051,513.02437,
1643.074,23.533283,554.930173,-9.835078,1110.131664,366.951345,1.912442,507.811979,
1643.075,22.735921,550.366265,-9.824138,1109.344836,369.330682,1.900629,511.875182,
1643.076,22.292942,553.682486,-9.813198,1110.03331,383.975918,1.925895,512.778116,
1643.077,23.488985,554.831671,-9.856958,1111.016844,379.46338,1.936724,511.998309,
1643.078,22.33724,549.381249,-9.824138,1111.803672,406.661694,1.938364,511.17746,
1643.079,21.761367,554.207828,-9.813198,1113.869093,357.557067,1.959693,511.628927,
1643.08,22.647325,552.204961,-9.846018,1112.787206,377.986549,1.97085,514.748154,
1643.081,22.647325,553.452649,-9.835078,1115.147687,367.115437,1.958381,510.479738,
1643.082,23.134602,554.207828,-9.791318,1117.80323,368.592267,1.976428,507.114258,
1643.083,21.584176,551.745287,-9.813198,1117.016402,420.445468,1.976756,515.076493,
1643.084,23.046006,550.66177,-9.835078,1117.999936,364.489962,1.974459,514.091474,
1643.085,22.95741,554.470499,-9.835078,1119.475238,397.595586,1.955099,513.229583,
1643.086,23.533283,555.192844,-9.824138,1121.343953,380.40691,1.961006,512.778116,
1643.087,22.11575,553.583984,-9.824138,1122.917608,397.267401,1.958709,512.942285,
1643.088,22.381538,553.354147,-9.791318,1120.753832,349.47553,1.912442,506.334451,
1643.089,22.470133,555.324179,-9.835078,1120.360419,368.058967,1.922286,510.520781,
1643.09,24.197751,557.819554,-9.824138,1126.556684,342.706732,1.914082,510.767035,
1643.091,23.001708,553.945157,-9.813198,1125.86821,361.536302,1.929833,510.315569,
1643.092,21.451282,555.75102,-9.791318,1126.359977,369.248636,1.940989,514.050432,
1643.093,21.672771,555.094342,-9.824138,1127.048451,335.281568,1.922286,513.18854,
1643.094,23.356091,551.712453,-9.813198,1127.835279,377.781434,1.95313,509.905144,
1643.095,22.381538,553.091476,-9.824138,1130.195761,342.337525,1.947224,508.263446,
1643.096,22.558729,555.816688,-9.813198,1129.507287,387.134696,1.964943,512.367691,
1643.097,22.33724,557.130043,-9.835078,1129.408934,365.228377,1.972818,512.490818,
1643.098,23.267495,554.73317,-9.835078,1133.343071,393.000998,1.983319,506.375494,
1643.099,22.425835,554.043658,-9.791318,1134.228252,362.192671,1.948537,512.572903,
1643.1,22.868814,551.745287,-9.835078,1132.851304,381.350441,1.971834,511.587885,Testing
1643.101,23.843368,554.306329,-9.856958,1134.818373,400.54925,1.966256,513.065413,
1643.102,22.425835,555.488349,-9.835078,1134.326606,353.167603,1.948208,507.196343,
1643.103,22.514431,555.127176,-9.835078,1133.244718,386.109119,1.945255,511.300587,
1643.104,21.982857,554.273495,-9.802258,1134.129899,351.034405,1.939349,511.628927,
1643.105,22.071452,554.470499,-9.824138,1132.851304,391.729282,1.950505,513.68105,
1643.106,22.425835,557.721053,-9.824138,1138.260744,355.054662,1.943615,506.703833,
1643.107,22.868814,555.685352,-9.791318,1134.72002,349.967806,1.937708,508.386573,
1643.108,23.1789,552.369131,-9.813198,1131.474356,340.532512,1.927208,513.927304,
1643.109,21.761367,553.748153,-9.835078,1132.064477,353.167603,1.936067,512.285606,
1643.11,22.248644,554.503333,-9.835078,1132.261184,309.970388,1.918348,510.315569,
1643.111,22.11575,551.318447,-9.824138,1132.064477,338.973638,1.920645,506.868003,
1643.112,23.79907,553.222811,-9.813198,1131.966123,356.490468,1.948208,508.632828,
1643.113,23.356091,554.076492,-9.824138,1131.277649,315.754626,1.919989,511.423715,
1643.114,22.603027,552.336297,-9.835078,1129.507287,353.413741,1.952802,513.18854,
1643.115,22.292942,552.566134,-9.802258,1132.064477,337.660902,1.949521,513.598965,
1643.116,21.938559,553.780987,-9.846018,1129.113874,362.274717,1.937708,510.397653,
1643.117,22.558729,551.482616,-9.900718,1129.212227,375.525165,1.946896,510.315569,
1643.118,23.444687,554.404831,-9.977297,1127.933632,373.145827,1.952802,512.778116,
1643.119,22.027155,554.404831,-9.911658,1128.130339,428.034751,1.940005,511.875182,
1643.12,22.780219,553.058642,-9.889778,1126.851745,350.213945,1.931802,514.994408,
1643.121,22.913112,552.369131,-9.878838,1123.704435,409.738429,1.938693,515.569003,
1643.122,22.95741,552.927307,-9.824138,1124.983029,377.986549,1.91802,506.539663,
1643.123,23.843368,552.894473,-9.813198,1124.294555,374.048334,1.929833,508.181361,
1643.124,22.33724,553.485482,-9.813198,1120.458772,374.007311,1.936724,514.748154,
1643.125,21.938559,552.5333,-9.802258,1121.83572,327.651291,1.911457,514.953366,
1643.126,22.603027,555.915189,-9.835078,1122.13078,364.038708,1.930817,507.565725,
1643.127,22.913112,549.578252,-9.824138,1119.967005,333.722694,1.929505,516.636107,
1643.128,23.090304,552.10646,-9.813198,1121.147246,347.219264,1.952802,513.393752,
1643.129,23.843368,552.828805,-9.791318,1121.245599,328.964026,1.94263,509.576804,
1643.13,22.735921,554.73317,-9.813198,1121.048892,352.839418,1.948865,511.259545,
1643.131,22.95741,553.71532,-9.813198,1123.901142,343.116962,1.932786,508.099276,
1643.132,21.406984,548.03506,-9.802258,1122.032427,365.064284,1.931145,513.147498,
1643.133,23.843368,549.742421,-9.846018,1121.048892,360.920957,1.933442,510.520781,
1643.134,22.558729,548.888741,-9.824138,1123.999495,345.742435,1.937708,510.028271,
1643.135,22.470133,549.381249,-9.835078,1123.114314,377.781434,1.944599,509.905144,
1643.136,23.400389,553.321313,-9.824138,1123.114314,345.496297,1.925239,509.453677,
1643.137,24.064857,551.94229,-9.824138,1122.720901,398.621164,1.913426,517.251744,
1643.138,21.49558,551.219945,-9.813198,1121.245599,407.810342,1.918348,509.371592,
1643.139,23.001708,550.596102,-9.813198,1125.081383,372.65355,1.914411,507.606767,
1643.14,23.267495,553.71532,-9.856958,1118.294997,409.000012,1.936396,510.397653,
1643.141,23.400389,550.628936,-9.824138,1124.491262,370.192166,1.931802,513.640007,
1643.142,23.754772,546.820207,-9.824138,1123.704435,388.816643,1.940989,511.711012,
1643.143,22.95741,550.431932,-9.802258,1126.261624,385.042518,1.937708,513.763135,
1643.144,22.160048,553.058642,-9.824138,1125.966564,373.227873,1.941974,512.819158,
1643.145,22.647325,552.139294,-9.835078,1125.27809,358.295482,1.936396,509.453677,
1643.146,23.223197,550.628936,-9.856958,1129.113874,334.912361,1.947224,509.289507,
1643.147,22.691623,554.14216,-9.835078,1128.72046,347.014149,1.961662,513.065413,
1643.148,22.425835,550.727437,-9.813198,1127.835279,311.65233,1.94624,514.214602,
1643.149,21.49558,551.285613,-9.835078,1126.064917,350.501106,1.953459,513.270625,
1643.15,22.558729,552.467632,-9.835078,1130.490822,333.271441,1.939677,512.942285,
1643.151,22.913112,552.10646,-9.802258,1132.949658,367.730783,1.932458,508.961168,
1643.152,22.780219,550.464766,-9.813198,1131.966123,349.680645,1.93213,512.819158,
1643.153,23.134602,551.581118,-9.835078,1130.392468,376.427672,1.930161,509.740974,
1643.154,23.400389,553.71532,-9.846018,1132.16283,338.809546,1.887175,509.576804,
1643.155,23.444687,549.939424,-9.813198,1133.441425,383.72978,1.913754,507.811979,
1643.156,22.780219,550.202095,-9.835078,1132.45789,425.368246,1.935739,509.699932,
1643.157,22.691623,554.963007,-9.813198,1130.294115,363.956662,1.920317,508.920125,
1643.158,23.090304,551.975124,-9.824138,1132.45789,375.566188,1.930161,509.535762,
1643.159,22.95741,552.467632,-9.791318,1132.949658,379.176218,1.931474,513.434795,
1643.16,23.488985,552.401965,-9.813198,1133.539778,343.650261,1.931802,515.076493,
1643.161,22.95741,553.222811,-9.835078,1131.57271,353.577833,1.942302,508.181361,
1643.162,22.292942,552.303463,-9.824138,1131.080942,350.378037,1.948537,508.755955,
1643.163,22.824516,552.763137,-9.802258,1132.45789,366.294976,1.960677,513.106455,
1643.164,21.406984,553.189978,-9.813198,1131.277649,331.835636,1.955099,515.322748,
1643.165,22.603027,553.977991,-9.824138,1130.097408,385.288657,1.968225,512.737073,
1643.166,23.710474,552.500466,-9.813198,1129.900701,342.870824,1.956084,509.658889,
1643.167,22.647325,555.816688,-9.824138,1131.671063,349.106323,1.919004,506.457579,
1643.168,22.603027,553.879489,-9.813198,1129.605641,356.203307,1.943943,509.987229,
1643.169,23.621878,552.467632,-9.813198,1129.703994,342.337525,1.933442,511.464757,
1643.17,22.204346,552.336297,-9.824138,1128.917167,379.504403,1.944599,512.449776,
1643.171,23.001708,551.778121,-9.813198,1127.933632,343.075939,1.909817,510.725993,
1643.172,22.071452,550.825939,-9.802258,1124.983029,378.971103,1.888816,513.886262,
1643.173,22.071452,552.69747,-9.856958,1122.032427,342.788778,1.902926,510.767035,
1643.174,23.533283,554.766004,-9.824138,1126.655038,392.139513,1.926223,510.931205,
1643.175,22.425835,551.712453,-9.824138,1123.802788,353.290672,1.915067,508.427616,
1643.176,21.584176,552.927307,-9.824138,1122.524194,385.083542,1.93213,508.591786,
1643.177,22.95741,551.121444,-9.824138,1120.065358,402.805521,1.940661,508.304489,
1643.178,23.356091,552.237795,-9.824138,1122.622547,352.921464,1.940005,511.628927,
1643.179,23.621878,553.945157,-9.802258,1125.27809,363.382339,1.948537,505.47256,
1643.18,22.824516,549.512584,-9.846018,1120.163712,323.918199,1.940333,507.442597,
1643.181,23.976261,548.494734,-9.900718,1121.048892,354.726478,1.952474,516.512979,
1643.182,22.780219,551.67962,-9.835078,1121.147246,380.735095,1.966912,508.345531,
1643.183,22.691623,549.972258,-9.813198,1121.54066,338.071132,1.942958,512.203521,
1643.184,23.621878,550.727437,-9.824138,1121.54066,369.125567,1.942958,515.938385,
1643.185,22.160048,549.676753,-9.813198,1122.032427,355.423869,1.928848,511.218502,
1643.186,23.57758,550.66177,-9.824138,1122.032427,356.695584,1.924255,506.909045,
1643.187,23.046006,551.252779,-9.824138,1123.311021,328.676865,1.901613,512.901243,
1643.188,21.982857,551.843789,-9.780378,1123.114314,358.582643,1.892754,512.778116,
1643.189,21.805665,550.957274,-9.813198,1123.114314,321.45682,1.863222,510.397653,
1643.19,22.780219,552.303463,-9.856958,1126.261624,350.706221,1.869128,510.808078,
1643.191,21.717069,552.303463,-9.824138,1125.27809,366.253953,1.864534,513.18854,
1643.192,22.647325,551.712453,-9.813198,1124.884676,328.47175,1.880613,510.397653,
1643.193,22.913112,547.739555,-9.813198,1125.376443,359.977427,1.900629,513.68105,
1643.194,23.533283,553.091476,-9.824138,1125.474797,321.785004,1.875363,514.994408,
1643.195,23.267495,551.745287,-9.824138,1128.327046,366.500091,1.92327,510.438696,
1643.196,22.780219,550.005092,-9.824138,1130.982589,366.951345,1.918348,514.378771,
1643.197,22.780219,549.545418,-9.846018,1127.933632,382.499087,1.940661,507.524682,
1643.198,22.603027,553.12431,-9.813198,1130.490822,371.299789,1.949193,511.17746,
1643.199,21.717069,549.05291,-9.780378,1128.818813,348.408932,1.944271,510.397653,
1643.2,22.647325,550.596102,-9.824138,1131.86777,347.342333,1.930817,510.397653,Testing
1643.201,21.096899,552.434799,-9.835078,1129.999055,329.087095,1.914411,508.386573,
1643.202,22.647325,547.673888,-9.802258,1129.408934,347.506425,1.910473,509.125338,
1643.203,23.267495,549.282747,-9.813198,1130.884235,384.345126,1.894066,511.095375,
1643.204,22.248644,549.05291,-9.824138,1129.01552,324.246383,1.885207,512.901243,
1643.205,23.046006,551.712453,-9.813198,1130.195761,381.924764,1.88455,514.666069,
1643.206,21.539878,550.169261,-9.791318,1129.999055,349.598599,1.885535,513.147498,
1643.207,22.735921,546.557536,-9.780378,1128.523753,353.906017,1.873066,509.617847,
1643.208,23.046006,549.151412,-9.824138,1129.507287,332.820188,1.878316,513.18854,
1643.209,23.666176,549.512584,-9.791318,1127.146805,345.455274,1.896035,514.953366,
1643.21,21.49558,550.530434,-9.813198,1126.556684,361.659371,1.900301,513.557922,
1643.211,24.064857,550.793105,-9.802258,1126.950098,330.5229,1.89866,511.300587,
1643.212,21.761367,550.694603,-9.835078,1126.556684,331.261314,1.912114,514.912323,
1643.213,21.27409,550.366265,-9.824138,1125.57315,326.092417,1.912114,511.916224,
1643.214,23.267495,550.727437,-9.780378,1127.343512,345.496297,1.912442,507.360512,
1643.215,22.381538,549.545418,-9.802258,1124.786323,332.656096,1.915395,517.580083,
1643.216,22.691623,551.745287,-9.835078,1122.819254,366.582137,1.926223,515.199621,
1643.217,21.672771,551.745287,-9.813198,1120.950539,398.949348,1.921958,504.405456,
1643.218,24.020559,553.255645,-9.824138,1120.557125,359.895381,1.900957,511.752054,
